Action,Comedy,Documentary,Drama,Family,Horror,Romance,Thriller
0.122,0.246,0.0,0.25,0.052,0.064,0.114,0.152
0.106,0.132,0.032,0.48,0.02,0.052,0.1,0.078
0.05,0.176,0.0,0.162,0.014,0.382,0.036,0.18
0.062,0.27,0.002,0.19,0.01,0.216,0.08,0.17
0.044,0.156,0.03,0.28,0.028,0.206,0.044,0.212
0.032,0.07,0.012,0.492,0.004,0.09,0.142,0.158
0.084,0.134,0.0,0.358,0.03,0.038,0.248,0.108
0.08,0.066,0.004,0.484,0.042,0.016,0.26,0.048
0.09,0.318,0.034,0.206,0.09,0.066,0.154,0.042
0.062,0.246,0.02,0.242,0.05,0.178,0.082,0.12
0.178,0.232,0.002,0.282,0.012,0.134,0.06,0.1
0.062,0.076,0.0,0.336,0.008,0.026,0.434,0.058
0.132,0.226,0.0,0.174,0.024,0.214,0.068,0.162
0.084,0.266,0.006,0.34,0.052,0.024,0.162,0.066
0.088,0.248,0.002,0.274,0.024,0.126,0.056,0.182
0.168,0.184,0.008,0.282,0.026,0.122,0.136,0.074
0.04,0.082,0.004,0.178,0.018,0.452,0.014,0.212
0.036,0.152,0.0,0.498,0.034,0.01,0.18,0.09
0.07,0.096,0.014,0.48,0.02,0.114,0.138,0.068
0.134,0.05,0.016,0.308,0.004,0.036,0.428,0.024
0.156,0.138,0.01,0.13,0.048,0.296,0.052,0.17
0.196,0.09,0.018,0.372,0.024,0.064,0.188,0.048
0.194,0.118,0.018,0.082,0.432,0.078,0.038,0.04
0.116,0.022,0.002,0.012,0.81,0.002,0.024,0.012
0.056,0.116,0.004,0.442,0.004,0.038,0.146,0.194
0.076,0.26,0.0,0.224,0.04,0.048,0.288,0.064
0.042,0.16,0.0,0.17,0.01,0.068,0.5,0.05
0.066,0.168,0.002,0.408,0.002,0.056,0.078,0.22
0.09,0.168,0.04,0.038,0.554,0.02,0.076,0.014
0.018,0.188,0.006,0.376,0.002,0.13,0.194,0.086
0.098,0.182,0.016,0.482,0.034,0.034,0.13,0.024
0.088,0.198,0.008,0.306,0.03,0.042,0.212,0.116
0.044,0.372,0.0,0.206,0.012,0.156,0.102,0.108
0.078,0.216,0.016,0.32,0.034,0.078,0.192,0.066
0.512,0.094,0.004,0.088,0.022,0.014,0.024,0.242
0.118,0.164,0.0,0.336,0.016,0.06,0.09,0.216
0.118,0.036,0.0,0.506,0.01,0.012,0.242,0.076
0.1,0.218,0.012,0.272,0.08,0.07,0.164,0.084
0.104,0.166,0.016,0.346,0.088,0.046,0.172,0.062
0.176,0.19,0.064,0.264,0.112,0.046,0.122,0.026
0.02,0.094,0.0,0.57,0.004,0.014,0.234,0.064
0.032,0.132,0.028,0.272,0.006,0.086,0.37,0.074
0.062,0.114,0.0,0.378,0.002,0.102,0.146,0.196
0.124,0.146,0.002,0.418,0.026,0.072,0.098,0.114
0.058,0.17,0.002,0.448,0.02,0.098,0.12,0.084
0.106,0.202,0.0,0.24,0.08,0.172,0.108,0.092
0.186,0.052,0.0,0.428,0.006,0.012,0.13,0.186
0.374,0.086,0.002,0.084,0.052,0.144,0.042,0.216
0.064,0.086,0.004,0.546,0.012,0.012,0.19,0.086
0.118,0.156,0.004,0.048,0.582,0.016,0.044,0.032
0.078,0.096,0.0,0.364,0.014,0.102,0.118,0.228
0.232,0.098,0.01,0.272,0.014,0.018,0.326,0.03
0.07,0.1,0.002,0.31,0.006,0.052,0.422,0.038
0.04,0.09,0.0,0.348,0.0,0.052,0.376,0.094
0.098,0.102,0.01,0.434,0.062,0.09,0.132,0.072
0.144,0.12,0.006,0.398,0.022,0.038,0.214,0.058
0.058,0.038,0.044,0.582,0.012,0.012,0.226,0.028
0.036,0.12,0.0,0.238,0.008,0.044,0.532,0.022
0.064,0.242,0.01,0.318,0.21,0.022,0.096,0.038
0.062,0.118,0.008,0.434,0.03,0.04,0.13,0.178
0.032,0.152,0.004,0.378,0.004,0.078,0.048,0.304
0.034,0.182,0.012,0.35,0.004,0.138,0.124,0.156
0.052,0.034,0.0,0.76,0.008,0.01,0.078,0.058
0.082,0.136,0.052,0.524,0.002,0.036,0.118,0.05
0.042,0.178,0.0,0.382,0.132,0.02,0.18,0.066
0.06,0.044,0.0,0.712,0.004,0.008,0.1,0.072
0.234,0.04,0.008,0.506,0.002,0.01,0.07,0.13
0.034,0.118,0.018,0.358,0.0,0.13,0.204,0.138
0.19,0.148,0.0,0.302,0.012,0.13,0.098,0.12
0.138,0.15,0.014,0.282,0.008,0.182,0.058,0.168
0.042,0.176,0.0,0.102,0.024,0.026,0.528,0.102
0.052,0.2,0.002,0.324,0.008,0.16,0.142,0.112
0.112,0.152,0.0,0.466,0.006,0.048,0.086,0.13
0.032,0.15,0.384,0.208,0.088,0.048,0.068,0.022
0.04,0.064,0.0,0.566,0.008,0.032,0.154,0.136
0.052,0.104,0.0,0.302,0.01,0.25,0.106,0.176
0.25,0.12,0.002,0.16,0.022,0.128,0.042,0.276
0.026,0.08,0.0,0.482,0.004,0.048,0.146,0.214
0.182,0.052,0.0,0.364,0.042,0.042,0.082,0.236
0.072,0.376,0.0,0.198,0.014,0.138,0.094,0.108
0.022,0.068,0.008,0.234,0.01,0.482,0.024,0.152
0.134,0.106,0.092,0.326,0.038,0.124,0.146,0.034
0.096,0.284,0.0,0.174,0.028,0.11,0.182,0.126
0.096,0.234,0.002,0.298,0.03,0.108,0.096,0.136
0.216,0.292,0.014,0.24,0.018,0.074,0.088,0.058
0.024,0.084,0.004,0.644,0.004,0.012,0.168,0.06
0.5,0.086,0.0,0.148,0.028,0.026,0.09,0.122
0.038,0.084,0.006,0.294,0.006,0.228,0.16,0.184
0.05,0.072,0.002,0.344,0.026,0.07,0.302,0.134
0.152,0.238,0.004,0.21,0.01,0.16,0.072,0.154
0.11,0.206,0.026,0.224,0.042,0.146,0.066,0.18
0.128,0.1,0.012,0.47,0.06,0.048,0.126,0.056
0.152,0.104,0.044,0.142,0.312,0.08,0.092,0.074
0.174,0.166,0.0,0.192,0.026,0.222,0.06,0.16
0.05,0.028,0.002,0.606,0.008,0.026,0.194,0.086
0.332,0.044,0.018,0.046,0.014,0.288,0.014,0.244
0.074,0.234,0.0,0.262,0.016,0.026,0.326,0.062
0.102,0.122,0.006,0.478,0.056,0.048,0.136,0.052
0.056,0.216,0.0,0.116,0.016,0.058,0.49,0.048
0.072,0.158,0.0,0.234,0.006,0.262,0.106,0.162
0.068,0.122,0.0,0.468,0.012,0.006,0.26,0.064
0.282,0.094,0.0,0.148,0.022,0.07,0.03,0.354
0.038,0.106,0.002,0.108,0.032,0.556,0.054,0.104
0.174,0.078,0.008,0.29,0.018,0.01,0.362,0.06
0.396,0.116,0.0,0.128,0.024,0.048,0.1,0.188
0.432,0.132,0.002,0.076,0.024,0.124,0.012,0.198
0.046,0.148,0.002,0.23,0.006,0.372,0.09,0.106
0.124,0.458,0.0,0.082,0.098,0.086,0.064,0.088
0.234,0.15,0.038,0.262,0.036,0.078,0.122,0.08
0.216,0.214,0.016,0.144,0.07,0.152,0.072,0.116
0.062,0.27,0.004,0.25,0.15,0.02,0.21,0.034
0.048,0.07,0.002,0.562,0.032,0.002,0.224,0.06
0.156,0.118,0.022,0.122,0.43,0.02,0.122,0.01
0.156,0.354,0.016,0.124,0.05,0.114,0.116,0.07
0.314,0.106,0.0,0.32,0.014,0.004,0.186,0.056
0.244,0.026,0.014,0.132,0.354,0.08,0.108,0.042
0.052,0.104,0.022,0.438,0.052,0.06,0.216,0.056
0.096,0.11,0.004,0.304,0.04,0.132,0.104,0.21
0.11,0.122,0.0,0.302,0.006,0.02,0.23,0.21
0.08,0.13,0.004,0.394,0.038,0.056,0.216,0.082
0.122,0.2,0.04,0.228,0.042,0.084,0.126,0.158
0.036,0.068,0.016,0.558,0.006,0.066,0.186,0.064
0.052,0.174,0.368,0.19,0.08,0.016,0.092,0.028
0.034,0.124,0.0,0.21,0.006,0.304,0.22,0.102
0.248,0.124,0.008,0.212,0.014,0.032,0.328,0.034
0.334,0.132,0.032,0.23,0.04,0.038,0.142,0.052
0.118,0.352,0.0,0.156,0.016,0.176,0.054,0.128
0.252,0.134,0.006,0.194,0.026,0.218,0.034,0.136
0.048,0.226,0.004,0.266,0.018,0.176,0.082,0.18
0.058,0.116,0.0,0.242,0.008,0.234,0.172,0.17
0.088,0.248,0.004,0.344,0.014,0.044,0.172,0.086
0.02,0.228,0.01,0.374,0.014,0.066,0.168,0.12
0.03,0.262,0.0,0.462,0.006,0.036,0.12,0.084
0.032,0.076,0.15,0.376,0.016,0.174,0.08,0.096
0.056,0.124,0.018,0.476,0.052,0.05,0.158,0.066
0.014,0.08,0.0,0.274,0.0,0.03,0.578,0.024
0.136,0.188,0.046,0.342,0.024,0.112,0.104,0.048
0.232,0.15,0.002,0.138,0.102,0.116,0.094,0.166
0.05,0.032,0.008,0.592,0.0,0.022,0.24,0.056
0.074,0.148,0.004,0.402,0.032,0.104,0.128,0.108
0.256,0.234,0.0,0.18,0.024,0.06,0.082,0.164
0.18,0.126,0.0,0.276,0.006,0.04,0.12,0.252
0.316,0.152,0.002,0.196,0.018,0.132,0.028,0.156
0.09,0.268,0.0,0.084,0.114,0.014,0.392,0.038
0.13,0.144,0.008,0.264,0.014,0.184,0.074,0.182
0.058,0.112,0.016,0.468,0.0,0.154,0.112,0.08
0.274,0.03,0.002,0.448,0.014,0.014,0.138,0.08
0.066,0.09,0.29,0.248,0.032,0.108,0.104,0.062
0.034,0.04,0.004,0.316,0.01,0.384,0.064,0.148
0.024,0.09,0.0,0.5,0.004,0.074,0.058,0.25
0.172,0.13,0.0,0.374,0.01,0.082,0.076,0.156
0.076,0.09,0.002,0.442,0.058,0.092,0.162,0.078
0.03,0.166,0.0,0.446,0.018,0.038,0.152,0.15
0.1,0.066,0.0,0.556,0.008,0.078,0.114,0.078
0.042,0.222,0.0,0.334,0.006,0.042,0.148,0.206
0.202,0.198,0.0,0.142,0.04,0.06,0.094,0.264
0.232,0.058,0.018,0.102,0.404,0.008,0.128,0.05
0.062,0.114,0.014,0.59,0.03,0.018,0.148,0.024
0.022,0.314,0.0,0.334,0.002,0.084,0.108,0.136
0.15,0.296,0.002,0.182,0.078,0.166,0.06,0.066
0.05,0.17,0.0,0.442,0.0,0.046,0.07,0.222
0.138,0.208,0.082,0.12,0.338,0.032,0.062,0.02
0.106,0.388,0.0,0.126,0.04,0.138,0.108,0.094
0.08,0.132,0.0,0.428,0.006,0.046,0.15,0.158
0.148,0.21,0.028,0.388,0.024,0.038,0.13,0.034
0.094,0.286,0.0,0.316,0.018,0.09,0.088,0.108
0.03,0.104,0.038,0.452,0.048,0.09,0.18,0.058
0.07,0.142,0.008,0.496,0.012,0.016,0.206,0.05
0.092,0.212,0.04,0.006,0.634,0.002,0.01,0.004
0.19,0.108,0.002,0.224,0.046,0.24,0.05,0.14
0.064,0.162,0.0,0.354,0.086,0.064,0.18,0.09
0.062,0.15,0.0,0.44,0.01,0.048,0.15,0.14
0.122,0.144,0.03,0.302,0.04,0.152,0.112,0.098
0.04,0.06,0.018,0.66,0.004,0.026,0.168,0.024
0.1,0.184,0.014,0.232,0.038,0.144,0.124,0.164
0.056,0.038,0.002,0.622,0.046,0.01,0.188,0.038
0.068,0.21,0.032,0.344,0.066,0.056,0.154,0.07
0.026,0.094,0.0,0.58,0.052,0.006,0.194,0.048
0.068,0.062,0.108,0.536,0.014,0.044,0.118,0.05
0.048,0.078,0.008,0.638,0.0,0.008,0.112,0.108
0.232,0.12,0.0,0.15,0.034,0.2,0.056,0.208
0.05,0.134,0.004,0.326,0.01,0.166,0.106,0.204
0.228,0.122,0.018,0.372,0.01,0.066,0.134,0.05
0.17,0.09,0.01,0.38,0.046,0.09,0.092,0.122
0.17,0.142,0.004,0.194,0.042,0.248,0.124,0.076
0.074,0.202,0.024,0.414,0.014,0.046,0.078,0.148
0.02,0.054,0.0,0.74,0.0,0.004,0.134,0.048
0.096,0.064,0.002,0.564,0.004,0.024,0.17,0.076
0.162,0.336,0.008,0.066,0.304,0.024,0.068,0.032
0.046,0.064,0.002,0.432,0.004,0.106,0.086,0.26
0.118,0.142,0.0,0.078,0.074,0.404,0.054,0.13
0.248,0.132,0.0,0.258,0.01,0.03,0.126,0.196
0.22,0.172,0.04,0.186,0.036,0.108,0.116,0.122
0.2,0.198,0.016,0.252,0.024,0.058,0.194,0.058
0.252,0.158,0.046,0.19,0.062,0.134,0.05,0.108
0.236,0.184,0.0,0.286,0.012,0.04,0.09,0.152
0.064,0.142,0.002,0.414,0.018,0.052,0.186,0.122
0.038,0.074,0.026,0.284,0.012,0.326,0.086,0.154
0.3,0.126,0.0,0.176,0.124,0.036,0.1,0.138
0.034,0.052,0.0,0.414,0.0,0.032,0.442,0.026
0.058,0.16,0.01,0.502,0.028,0.018,0.166,0.058
0.252,0.152,0.002,0.106,0.05,0.278,0.062,0.098
0.196,0.19,0.002,0.156,0.032,0.274,0.072,0.078
0.104,0.236,0.0,0.102,0.032,0.19,0.04,0.296
0.078,0.054,0.0,0.518,0.008,0.046,0.106,0.19
0.158,0.142,0.002,0.296,0.048,0.044,0.172,0.138
0.224,0.074,0.0,0.2,0.102,0.1,0.074,0.226
0.088,0.066,0.002,0.594,0.008,0.012,0.11,0.12
0.09,0.256,0.0,0.33,0.036,0.086,0.142,0.06
0.312,0.048,0.004,0.134,0.008,0.248,0.014,0.232
0.088,0.152,0.002,0.206,0.022,0.288,0.048,0.194
0.288,0.158,0.002,0.134,0.026,0.226,0.026,0.14
0.368,0.116,0.0,0.112,0.018,0.066,0.04,0.28
0.074,0.146,0.002,0.176,0.036,0.416,0.028,0.122
0.32,0.056,0.01,0.078,0.032,0.304,0.014,0.186
0.268,0.108,0.0,0.13,0.028,0.232,0.03,0.204
0.062,0.11,0.494,0.134,0.06,0.028,0.074,0.038
0.082,0.072,0.274,0.384,0.02,0.008,0.13,0.03
0.212,0.13,0.004,0.176,0.08,0.114,0.09,0.194
0.03,0.214,0.0,0.262,0.006,0.042,0.41,0.036
0.064,0.27,0.0,0.316,0.03,0.074,0.128,0.118
0.07,0.206,0.006,0.42,0.056,0.056,0.116,0.07
0.122,0.066,0.0,0.24,0.028,0.198,0.09,0.256
0.132,0.042,0.0,0.572,0.01,0.008,0.048,0.188
0.042,0.126,0.006,0.434,0.034,0.066,0.224,0.068
0.024,0.128,0.0,0.656,0.004,0.008,0.104,0.076
0.102,0.122,0.06,0.428,0.008,0.024,0.228,0.028
0.144,0.156,0.0,0.188,0.014,0.06,0.048,0.39
0.21,0.076,0.0,0.122,0.436,0.016,0.098,0.042
0.262,0.128,0.03,0.168,0.036,0.186,0.08,0.11
0.202,0.234,0.01,0.15,0.02,0.18,0.076,0.128
0.134,0.198,0.088,0.29,0.112,0.062,0.082,0.034
0.076,0.092,0.042,0.43,0.028,0.104,0.142,0.086
0.182,0.194,0.096,0.098,0.36,0.024,0.03,0.016
0.094,0.35,0.002,0.222,0.024,0.07,0.158,0.08
0.642,0.058,0.0,0.082,0.036,0.028,0.026,0.128
0.028,0.05,0.0,0.646,0.006,0.024,0.172,0.074
0.194,0.082,0.002,0.164,0.016,0.198,0.044,0.3
0.18,0.184,0.0,0.17,0.028,0.038,0.118,0.282
0.046,0.202,0.0,0.386,0.014,0.042,0.164,0.146
0.014,0.152,0.004,0.498,0.006,0.074,0.176,0.076
0.056,0.072,0.006,0.34,0.014,0.094,0.274,0.144
0.134,0.174,0.018,0.25,0.028,0.17,0.072,0.154
0.096,0.14,0.0,0.322,0.002,0.15,0.204,0.086
0.04,0.154,0.0,0.228,0.014,0.06,0.436,0.068
0.08,0.152,0.0,0.392,0.076,0.012,0.234,0.054
0.29,0.088,0.0,0.08,0.244,0.078,0.044,0.176
0.054,0.218,0.06,0.416,0.018,0.054,0.13,0.05
0.07,0.282,0.004,0.166,0.02,0.064,0.22,0.174
0.176,0.042,0.002,0.554,0.002,0.008,0.104,0.112
0.17,0.058,0.012,0.056,0.65,0.016,0.012,0.026
0.072,0.252,0.006,0.354,0.106,0.056,0.086,0.068
0.426,0.07,0.016,0.07,0.012,0.192,0.026,0.188
0.044,0.264,0.096,0.252,0.04,0.082,0.128,0.094
0.15,0.33,0.002,0.09,0.038,0.158,0.092,0.14
0.174,0.098,0.0,0.446,0.01,0.028,0.134,0.11
0.082,0.178,0.0,0.17,0.02,0.16,0.128,0.262
0.042,0.262,0.002,0.35,0.036,0.084,0.104,0.12
0.208,0.27,0.062,0.222,0.064,0.026,0.118,0.03
0.14,0.194,0.002,0.386,0.032,0.074,0.132,0.04
0.194,0.016,0.004,0.132,0.604,0.0,0.032,0.018
0.276,0.114,0.0,0.288,0.01,0.07,0.028,0.214
0.08,0.29,0.0,0.204,0.01,0.046,0.23,0.14
0.024,0.044,0.0,0.732,0.004,0.032,0.118,0.046
0.11,0.056,0.508,0.128,0.076,0.048,0.05,0.024
0.11,0.106,0.0,0.202,0.024,0.074,0.148,0.336
0.064,0.184,0.0,0.132,0.01,0.034,0.504,0.072
0.016,0.07,0.008,0.55,0.002,0.036,0.244,0.074
0.178,0.248,0.01,0.096,0.23,0.1,0.054,0.084
0.164,0.062,0.0,0.216,0.018,0.198,0.036,0.306
0.13,0.046,0.03,0.45,0.012,0.018,0.28,0.034
0.1,0.15,0.0,0.302,0.05,0.114,0.146,0.138
0.04,0.124,0.0,0.282,0.002,0.008,0.424,0.12
0.184,0.114,0.004,0.172,0.024,0.12,0.05,0.332
0.412,0.094,0.0,0.042,0.026,0.214,0.0,0.212
0.022,0.214,0.0,0.432,0.02,0.084,0.124,0.104
0.052,0.144,0.012,0.296,0.008,0.25,0.102,0.136
0.068,0.252,0.064,0.324,0.02,0.062,0.144,0.066
0.18,0.194,0.004,0.228,0.032,0.13,0.104,0.128
0.102,0.088,0.004,0.236,0.02,0.278,0.072,0.2
0.118,0.06,0.004,0.546,0.004,0.034,0.184,0.05
0.104,0.122,0.0,0.464,0.006,0.066,0.13,0.108
0.086,0.106,0.006,0.17,0.028,0.396,0.032,0.176
0.04,0.058,0.004,0.576,0.002,0.048,0.112,0.16
0.232,0.108,0.0,0.382,0.008,0.01,0.072,0.188
0.072,0.048,0.004,0.66,0.004,0.026,0.09,0.096
0.282,0.088,0.004,0.282,0.022,0.016,0.256,0.05
0.044,0.18,0.014,0.482,0.024,0.026,0.158,0.072
0.106,0.33,0.002,0.176,0.02,0.194,0.054,0.118
0.004,0.024,0.002,0.852,0.002,0.01,0.076,0.03
0.08,0.226,0.0,0.198,0.022,0.14,0.168,0.166
0.508,0.024,0.002,0.198,0.084,0.006,0.142,0.036
0.06,0.124,0.004,0.25,0.032,0.172,0.106,0.252
0.066,0.128,0.018,0.37,0.124,0.086,0.146,0.062
0.086,0.138,0.0,0.216,0.028,0.236,0.164,0.132
0.094,0.116,0.004,0.378,0.028,0.05,0.214,0.116
0.028,0.028,0.006,0.784,0.0,0.006,0.116,0.032
0.326,0.092,0.008,0.152,0.034,0.23,0.044,0.114
0.034,0.392,0.004,0.274,0.022,0.086,0.106,0.082
0.344,0.144,0.002,0.112,0.038,0.174,0.03,0.156
0.112,0.184,0.0,0.168,0.018,0.288,0.112,0.118
0.042,0.056,0.002,0.678,0.006,0.022,0.128,0.066
0.036,0.13,0.0,0.552,0.004,0.024,0.156,0.098
0.364,0.06,0.0,0.156,0.008,0.008,0.088,0.316
0.106,0.208,0.072,0.298,0.122,0.038,0.104,0.052
0.05,0.078,0.0,0.492,0.004,0.058,0.19,0.128
0.032,0.09,0.002,0.198,0.008,0.456,0.078,0.136
0.04,0.182,0.002,0.278,0.01,0.028,0.412,0.048
0.106,0.272,0.0,0.252,0.012,0.122,0.044,0.192
0.088,0.296,0.002,0.106,0.016,0.144,0.114,0.234
0.148,0.146,0.004,0.368,0.01,0.038,0.2,0.086
0.04,0.034,0.018,0.664,0.004,0.016,0.192,0.032
0.032,0.132,0.002,0.468,0.012,0.074,0.136,0.144
0.174,0.128,0.0,0.19,0.024,0.23,0.068,0.186
0.186,0.066,0.004,0.298,0.002,0.024,0.392,0.028
0.326,0.124,0.0,0.086,0.03,0.092,0.048,0.294
0.024,0.032,0.004,0.778,0.002,0.006,0.102,0.052
0.032,0.066,0.004,0.388,0.006,0.234,0.102,0.168
0.05,0.11,0.002,0.468,0.0,0.102,0.074,0.194
0.118,0.138,0.002,0.214,0.028,0.188,0.172,0.14
0.15,0.064,0.0,0.514,0.006,0.006,0.072,0.188
0.084,0.052,0.03,0.53,0.008,0.062,0.18,0.054
0.012,0.014,0.002,0.85,0.002,0.01,0.084,0.026
0.28,0.066,0.008,0.166,0.012,0.206,0.018,0.244
0.146,0.106,0.016,0.112,0.45,0.012,0.096,0.062
0.07,0.184,0.282,0.244,0.06,0.052,0.058,0.05
0.144,0.068,0.02,0.33,0.022,0.102,0.124,0.19
0.012,0.088,0.004,0.328,0.0,0.002,0.552,0.014
0.07,0.168,0.014,0.232,0.024,0.294,0.082,0.116
0.18,0.182,0.002,0.188,0.096,0.224,0.044,0.084
0.05,0.108,0.002,0.546,0.008,0.014,0.228,0.044
0.03,0.16,0.01,0.42,0.018,0.064,0.228,0.07
0.13,0.138,0.012,0.258,0.072,0.214,0.074,0.102
0.034,0.064,0.002,0.608,0.004,0.014,0.186,0.088
0.252,0.142,0.0,0.12,0.042,0.14,0.046,0.258
0.028,0.214,0.018,0.382,0.012,0.102,0.156,0.088
0.17,0.146,0.006,0.312,0.022,0.028,0.26,0.056
0.026,0.072,0.014,0.29,0.016,0.196,0.26,0.126
0.148,0.144,0.008,0.266,0.034,0.176,0.16,0.064
0.046,0.072,0.002,0.236,0.032,0.25,0.058,0.304
0.16,0.138,0.01,0.17,0.042,0.136,0.078,0.266
0.336,0.026,0.0,0.416,0.014,0.002,0.044,0.162
0.484,0.11,0.004,0.082,0.02,0.16,0.036,0.104
0.046,0.14,0.0,0.238,0.004,0.004,0.55,0.018
0.082,0.104,0.016,0.598,0.0,0.04,0.092,0.068
0.086,0.086,0.01,0.522,0.01,0.04,0.174,0.072
0.188,0.036,0.002,0.56,0.02,0.002,0.138,0.054
0.074,0.17,0.0,0.168,0.01,0.416,0.04,0.122
0.062,0.04,0.006,0.71,0.01,0.018,0.114,0.04
0.19,0.176,0.0,0.206,0.024,0.088,0.142,0.174
0.034,0.056,0.0,0.548,0.002,0.082,0.084,0.194
0.038,0.154,0.002,0.49,0.018,0.044,0.16,0.094
0.224,0.094,0.002,0.306,0.018,0.004,0.16,0.192
0.032,0.038,0.006,0.166,0.006,0.59,0.032,0.13
0.1,0.15,0.016,0.324,0.006,0.056,0.184,0.164
0.018,0.088,0.002,0.564,0.006,0.018,0.268,0.036
0.07,0.062,0.0,0.628,0.006,0.006,0.08,0.148
0.038,0.052,0.02,0.57,0.006,0.014,0.258,0.042
0.114,0.186,0.0,0.064,0.472,0.04,0.06,0.064
0.106,0.136,0.01,0.394,0.012,0.102,0.142,0.098
0.096,0.24,0.002,0.22,0.026,0.132,0.062,0.222
0.034,0.212,0.002,0.224,0.026,0.006,0.488,0.008
0.064,0.3,0.0,0.146,0.042,0.044,0.326,0.078
0.028,0.142,0.004,0.62,0.006,0.002,0.174,0.024
0.118,0.09,0.008,0.554,0.012,0.038,0.072,0.108
0.02,0.042,0.0,0.292,0.002,0.004,0.612,0.028
0.036,0.152,0.052,0.344,0.02,0.04,0.324,0.032
0.058,0.208,0.036,0.306,0.02,0.098,0.162,0.112
0.102,0.082,0.0,0.424,0.006,0.016,0.166,0.204
0.018,0.088,0.0,0.132,0.01,0.612,0.032,0.108
0.044,0.112,0.044,0.348,0.014,0.016,0.39,0.032
0.334,0.116,0.0,0.09,0.03,0.276,0.024,0.13
0.07,0.134,0.106,0.074,0.516,0.032,0.04,0.028
0.09,0.12,0.002,0.274,0.012,0.264,0.098,0.14
0.442,0.052,0.0,0.208,0.068,0.05,0.056,0.124
0.082,0.16,0.006,0.296,0.006,0.118,0.212,0.12
0.066,0.126,0.01,0.334,0.006,0.18,0.148,0.13
0.154,0.198,0.024,0.262,0.092,0.104,0.088,0.078
0.144,0.178,0.008,0.252,0.034,0.084,0.232,0.068
0.082,0.194,0.002,0.252,0.006,0.306,0.048,0.11
0.052,0.274,0.006,0.302,0.03,0.054,0.162,0.12
0.068,0.12,0.0,0.256,0.04,0.14,0.188,0.188
0.058,0.226,0.0,0.272,0.01,0.066,0.152,0.216
0.088,0.244,0.002,0.22,0.026,0.146,0.148,0.126
0.14,0.24,0.002,0.188,0.022,0.152,0.092,0.164
0.082,0.18,0.058,0.362,0.022,0.032,0.206,0.058
0.148,0.112,0.004,0.204,0.064,0.156,0.082,0.23
0.032,0.354,0.0,0.23,0.014,0.06,0.192,0.118
0.022,0.034,0.002,0.692,0.0,0.012,0.182,0.056
0.042,0.054,0.006,0.348,0.006,0.03,0.48,0.034
0.186,0.17,0.01,0.278,0.044,0.04,0.132,0.14
0.138,0.156,0.024,0.312,0.058,0.052,0.23,0.03
0.224,0.104,0.016,0.398,0.006,0.04,0.108,0.104
0.136,0.126,0.0,0.318,0.018,0.124,0.042,0.236
0.028,0.106,0.0,0.262,0.002,0.0,0.59,0.012
0.038,0.292,0.018,0.324,0.032,0.032,0.196,0.068
0.056,0.038,0.002,0.6,0.038,0.002,0.242,0.022
0.06,0.108,0.0,0.24,0.008,0.364,0.098,0.122
0.05,0.11,0.0,0.492,0.008,0.01,0.202,0.128
0.046,0.24,0.006,0.362,0.028,0.052,0.208,0.058
0.07,0.134,0.008,0.354,0.03,0.086,0.122,0.196
0.02,0.038,0.024,0.764,0.006,0.006,0.134,0.008
0.062,0.118,0.02,0.272,0.034,0.276,0.086,0.132
0.172,0.128,0.01,0.108,0.022,0.344,0.03,0.186
0.214,0.132,0.004,0.286,0.086,0.04,0.148,0.09
0.09,0.328,0.0,0.186,0.036,0.212,0.072,0.076
0.044,0.12,0.01,0.598,0.044,0.048,0.118,0.018
0.072,0.1,0.002,0.654,0.002,0.032,0.072,0.066
0.044,0.146,0.0,0.386,0.006,0.014,0.33,0.074
0.03,0.17,0.068,0.464,0.008,0.044,0.164,0.052
0.118,0.158,0.002,0.36,0.006,0.098,0.168,0.09
0.028,0.046,0.0,0.486,0.0,0.012,0.412,0.016
0.382,0.022,0.0,0.294,0.008,0.006,0.064,0.224
0.114,0.084,0.014,0.028,0.694,0.01,0.054,0.002
0.176,0.112,0.004,0.356,0.002,0.058,0.22,0.072
0.046,0.14,0.01,0.51,0.086,0.022,0.152,0.034
0.04,0.034,0.0,0.722,0.002,0.006,0.154,0.042
0.19,0.116,0.0,0.142,0.01,0.258,0.018,0.266
0.112,0.112,0.002,0.278,0.02,0.172,0.044,0.26
0.056,0.084,0.004,0.41,0.02,0.184,0.092,0.15
0.066,0.11,0.0,0.288,0.024,0.294,0.076,0.142
0.07,0.278,0.002,0.128,0.366,0.032,0.072,0.052
0.05,0.026,0.0,0.742,0.002,0.042,0.084,0.054
0.042,0.212,0.01,0.306,0.008,0.126,0.194,0.102
0.038,0.096,0.006,0.458,0.014,0.106,0.09,0.192
0.026,0.014,0.002,0.848,0.0,0.006,0.068,0.036
0.068,0.092,0.044,0.432,0.042,0.032,0.24,0.05
0.174,0.122,0.014,0.204,0.068,0.26,0.056,0.102
0.064,0.338,0.002,0.268,0.022,0.074,0.158,0.074
0.064,0.17,0.032,0.456,0.018,0.056,0.142,0.062
0.064,0.098,0.0,0.252,0.004,0.162,0.02,0.4
0.202,0.13,0.012,0.072,0.482,0.03,0.04,0.032
0.102,0.084,0.016,0.382,0.002,0.16,0.094,0.16
0.654,0.026,0.0,0.106,0.006,0.002,0.01,0.196
0.128,0.058,0.004,0.114,0.394,0.068,0.21,0.024
0.042,0.116,0.002,0.432,0.008,0.076,0.196,0.128
