Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,id
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,147441
1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,75612
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,82693
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,223702
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11224
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,565
1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,564
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,264644
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9659
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,254
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,278924
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1735
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,75780
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,544
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,764
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1724
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,299536
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,50620
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,313297
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,808
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,266856
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1422
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,82023
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,950
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,197
0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,334533
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,329103
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,637
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39514
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1891
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17431
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,259693
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7451
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207703
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258489
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57800
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,50619
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,176147
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,240
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5915
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82700
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13475
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23483
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,181808
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8681
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80992
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,242512
1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,607
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,241554
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227159
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,241259
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,170
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,122081
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,920
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,65754
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,50646
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,600
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,605
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9738
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,629
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,300669
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1571
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76163
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,70160
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,254470
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,370755
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77338
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64688
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,18239
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,174321
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,646
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,393
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37735
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,273481
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,423
1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1593
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,747
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10625
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49040
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,834
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,314365
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45243
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80274
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,364
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10191
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,58595
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54989
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,106
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93456
1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,62177
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8355
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68726
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1949
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20526
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,271969
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,74
1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,102651
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,745
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,311
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,290595
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228967
1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,620
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,51876
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,782
0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,171274
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6114
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1368
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10112
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,376290
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10483
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,10065
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,861
1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18360
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,371645
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,591
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,417644
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,315635
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19913
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4935
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,292280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,429
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,454
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,62215
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2667
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105864
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,146233
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81774
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87827
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,95
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,180
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,76492
0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,854
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2503
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,283995
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18240
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,158015
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,953
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,36586
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1892
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8960
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82690
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,389
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81452
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9552
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1637
0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,24021
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331313
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13183
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100042
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,225574
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1690
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,370663
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,436401
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,168672
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,320288
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,561
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,346364
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,955
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,275
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,267860
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187017
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14161
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10192
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,310131
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,49849
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,153
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5336
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,111
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8467
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7551
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,207933
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4032
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,268
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,267935
0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2668
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2059
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,71676
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,253412
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,44264
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,238615
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,318846
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50544
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,152532
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2567
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52449
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,49519
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,326947
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,277834
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1366
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,310307
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210860
1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,324849
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,64635
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,510
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353070
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,185
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,63
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,259695
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,809
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,265208
1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8078
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1893
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,316027
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1895
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2105
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9502
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9426
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,41513
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,75
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41154
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4347
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,180863
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22538
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,86331
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203801
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,310
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9654
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3131
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97020
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,68734
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96721
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,59436
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86834
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,10198
1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1734
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195589
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,290098
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1271
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,787
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,39254
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,766
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23629
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,754
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,411
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,45612
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,644
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,189
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5548
1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,82702
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36643
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59859
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12244
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1573
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,587
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,194
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,567
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,8066
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,20504
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1824
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5157
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,581
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36669
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,332567
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109414
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,279
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,308266
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,935
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23827
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1700
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,84892
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,375366
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,286565
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12092
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,941
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7555
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152790
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,80752
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36647
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13448
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,294272
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,228970
0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2270
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,169813
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,427350
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95610
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72784
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,335796
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,82654
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,402
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,68724
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49444
0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,347031
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,399106
0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,122906
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9340
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,346
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47964
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10144
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,246741
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,345911
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9798
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,571
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1894
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,634
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,810
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,670
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302699
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,283552
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,351286
1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10555
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,252578
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9487
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,312221
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,58431
1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1924
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1572
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,286567
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,403390
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70667
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,393457
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,83666
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,83542
1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,137106
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,204922
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85350
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,17609
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,203833
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9603
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,10200
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10661
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13597
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,436398
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,316727
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,508
0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,37135
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,9339
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,49018
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8909
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2164
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,948
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11774
